Timestamp,Screen_Brightness,Screen_On,RSRP_dBm,Network_Type,WiFi_RSSI,CPU_Freq_Avg_MHz,CPU_Total%,CPU_User%,CPU_Idle%,Load1min,Load5min,Load15min,Wakelock_Count
2026/01/30 16:28:48,25.9,1,,Wi-Fi,-27,1264.8,54,32,46,13.85,14.41,14.16,2
2026/01/30 16:28:57,25.9,1,,Wi-Fi,-27,1300.8,54,33,46,14.18,14.47,14.18,2
2026/01/30 16:29:06,25.9,1,,Wi-Fi,-27,1204.8,55,33,45,14.15,14.45,14.18,2
2026/01/30 16:29:15,25.9,1,,Wi-Fi,-28,1041.6,55,33,45,13.96,14.41,14.17,2
2026/01/30 16:29:25,25.9,1,,Wi-Fi,-27,1262.4,55,33,45,14.2,14.44,14.18,2
2026/01/30 16:29:34,25.9,1,,Wi-Fi,-28,1068.0,55,33,45,14.58,14.51,14.21,4
2026/01/30 16:29:43,25.9,1,,Wi-Fi,-26,938.4,55,33,45,14.18,14.43,14.18,2
2026/01/30 16:29:53,25.9,1,,Wi-Fi,-28,1096.8,55,33,45,14.24,14.44,14.19,2
2026/01/30 16:30:02,25.9,1,,Wi-Fi,-27,1238.4,56,33,44,14.35,14.46,14.2,2
2026/01/30 16:30:11,25.9,1,,Wi-Fi,-26,1190.4,56,33,44,14.96,14.59,14.24,2
2026/01/30 16:30:20,25.9,1,,Wi-Fi,-26,1190.4,57,33,43,16.01,14.83,14.33,2
2026/01/30 16:30:30,25.9,1,,Wi-Fi,-26,1363.2,57,33,43,15.54,14.77,14.31,2
2026/01/30 16:30:39,25.9,1,,Wi-Fi,-28,1154.4,57,33,43,15.07,14.69,14.29,2
2026/01/30 16:30:49,25.9,1,,Wi-Fi,-26,1408.8,57,33,43,14.83,14.65,14.28,2
2026/01/30 16:30:58,25.9,1,,Wi-Fi,-28,1252.8,57,33,43,15.28,14.76,14.32,2
2026/01/30 16:31:07,25.9,1,,Wi-Fi,-26,1036.8,57,33,43,15.09,14.73,14.31,2
2026/01/30 16:31:16,25.9,1,,Wi-Fi,-27,1224.0,57,33,43,14.92,14.71,14.31,2
2026/01/30 16:31:25,25.9,1,,Wi-Fi,-28,1296.0,57,33,43,15.61,14.87,14.37,2
2026/01/30 16:31:34,25.9,1,,Wi-Fi,-26,1200.0,57,33,43,15.45,14.85,14.37,2
2026/01/30 16:31:44,25.9,1,,Wi-Fi,-28,1188.0,56,34,44,15.06,14.79,14.35,2
2026/01/30 16:31:53,25.9,1,,Wi-Fi,-27,1437.6,56,34,44,16.54,15.13,14.47,2
2026/01/30 16:32:02,25.9,1,,Wi-Fi,-28,1190.4,57,33,43,16.33,15.11,14.46,2
2026/01/30 16:32:12,25.9,1,,Wi-Fi,-28,1096.8,57,33,43,18.46,15.59,14.63,2
2026/01/30 16:32:21,25.9,1,,Wi-Fi,-26,1358.4,57,33,43,18.32,15.65,14.66,2
2026/01/30 16:32:30,25.9,1,,Wi-Fi,-26,988.8,57,33,43,17.95,15.66,14.67,2
2026/01/30 16:32:39,25.9,1,,Wi-Fi,-27,1154.4,57,33,43,17.75,15.69,14.69,2
2026/01/30 16:32:49,25.9,1,,Wi-Fi,-26,1375.2,57,33,43,17.03,15.6,14.67,2
2026/01/30 16:32:58,25.9,1,,Wi-Fi,-26,1214.4,57,33,43,16.25,15.48,14.64,2
2026/01/30 16:33:07,25.9,1,,Wi-Fi,-26,1188.0,57,33,43,15.99,15.44,14.63,2
2026/01/30 16:33:16,25.9,1,,Wi-Fi,-26,1096.8,57,33,43,15.75,15.41,14.63,2
2026/01/30 16:33:26,25.9,1,,Wi-Fi,-27,907.2,57,33,43,15.72,15.41,14.64,2
2026/01/30 16:33:35,25.9,1,,Wi-Fi,-26,1012.8,57,33,43,15.23,15.32,14.62,2
2026/01/30 16:33:44,25.9,1,,Wi-Fi,-28,921.6,57,33,43,15.18,15.3,14.62,2
2026/01/30 16:33:53,25.9,1,,Wi-Fi,-28,907.2,57,33,43,15.16,15.29,14.63,2
2026/01/30 16:34:03,25.9,1,,Wi-Fi,-28,1135.2,57,33,43,14.98,15.26,14.62,2
2026/01/30 16:34:12,25.9,1,,Wi-Fi,-27,1327.2,56,34,44,15.68,15.4,14.67,2
2026/01/30 16:34:20,25.9,1,,Wi-Fi,-26,1065.6,56,33,44,15.18,15.3,14.65,2
2026/01/30 16:34:30,25.9,1,,Wi-Fi,-26,955.2,56,33,44,15.09,15.27,14.65,2
2026/01/30 16:34:39,25.9,1,,Wi-Fi,-28,1236.0,56,33,44,14.85,15.22,14.63,2
2026/01/30 16:37:45,25.9,1,,Wi-Fi,-27,1300.8,54,33,46,13.88,14.64,14.52,2
2026/01/30 16:40:50,25.9,1,,Wi-Fi,-28,1077.6,54,31,46,14.25,14.71,14.59,2
2026/01/30 16:43:56,25.9,1,,Wi-Fi,-27,871.2,54,31,46,13.57,14.16,14.39,2
2026/01/30 16:47:02,25.9,1,,Wi-Fi,-26,976.8,54,31,46,13.95,14.06,14.31,2
2026/01/30 16:50:08,25.9,1,,Wi-Fi,-27,1192.8,54,31,46,13.29,13.81,14.17,2
2026/01/30 16:53:14,25.9,1,,Wi-Fi,-28,1068.0,53,31,47,14.25,14.08,14.2,3
2026/01/30 16:56:20,25.9,1,,Wi-Fi,-27,1142.4,53,31,47,14.63,14.08,14.15,2
2026/01/30 16:59:25,25.9,1,,Wi-Fi,-28,837.6,53,31,47,11.82,13.19,13.81,2
2026/01/30 17:02:31,25.9,1,,Wi-Fi,-28,1267.2,53,31,47,12.16,12.86,13.58,3
2026/01/30 17:05:38,25.9,1,,Wi-Fi,-26,1596.0,53,31,47,13.16,12.81,13.41,1
2026/01/30 17:08:43,25.9,1,,Wi-Fi,-27,2013.6,53,30,47,10.24,11.49,12.78,2
2026/01/30 17:11:49,25.9,1,,Wi-Fi,-28,1514.4,53,31,47,11.74,11.86,12.71,2
2026/01/30 17:14:54,27.1,1,,Wi-Fi,-28,1231.2,53,31,47,12.62,12.3,12.73,2
2026/01/30 17:18:00,27.1,1,,Wi-Fi,-26,1370.4,53,32,47,13.13,12.81,12.85,2
2026/01/30 17:21:06,27.1,1,,Wi-Fi,-28,1296.0,53,32,47,13.53,12.98,12.9,2
2026/01/30 17:21:54,27.1,1,,Wi-Fi,-28,1435.2,53,32,47,13.64,13.08,12.93,2
2026/01/30 17:22:10,27.1,1,,Wi-Fi,-28,1147.2,53,32,47,13.21,13.01,12.91,2
2026/01/30 17:22:26,27.1,1,,Wi-Fi,-28,1204.8,53,32,47,13.25,13.04,12.93,2
2026/01/30 17:22:41,27.1,1,,Wi-Fi,-26,1221.6,53,32,47,13.06,13.0,12.92,2
2026/01/30 17:22:56,27.1,1,,Wi-Fi,-27,1281.6,53,32,47,13.04,13.0,12.92,2
2026/01/30 17:23:10,27.1,1,,Wi-Fi,-28,1147.2,53,32,47,13.06,13.02,12.92,2
2026/01/30 17:23:25,27.1,1,,Wi-Fi,-28,1382.4,53,31,47,12.91,12.98,12.91,2
2026/01/30 17:23:27,27.1,1,,Wi-Fi,-28,1348.8,53,31,47,13.0,13.0,12.92,2
2026/01/30 17:23:40,27.1,1,,Wi-Fi,-26,1552.8,53,32,47,13.15,13.03,12.93,2
2026/01/30 17:23:42,27.1,1,,Wi-Fi,-26,1456.8,53,31,47,12.98,13.0,12.92,2
2026/01/30 17:23:55,27.1,1,,Wi-Fi,-27,1243.2,53,31,47,12.83,12.97,12.91,2
2026/01/30 17:23:57,27.1,1,,Wi-Fi,-28,1152.0,53,31,47,13.24,13.05,12.94,2
2026/01/30 17:24:10,27.1,1,,Wi-Fi,-26,1550.4,53,31,47,13.06,13.02,12.93,2
2026/01/30 17:24:11,27.1,1,,Wi-Fi,-26,1420.8,53,31,47,13.13,13.03,12.93,2
2026/01/30 17:24:24,27.1,1,,Wi-Fi,-27,1262.4,53,31,47,13.03,13.01,12.93,3
2026/01/30 17:24:26,27.1,1,,Wi-Fi,-27,1456.8,53,31,47,12.86,12.98,12.92,2
2026/01/30 17:24:39,27.1,1,,Wi-Fi,-28,1315.2,53,31,47,12.58,12.91,12.89,2
2026/01/30 17:24:40,27.1,1,,Wi-Fi,-27,1274.4,53,31,47,12.58,12.91,12.89,2
2026/01/30 17:24:53,27.1,1,,Wi-Fi,-28,1442.4,53,31,47,13.19,13.05,12.94,2
2026/01/30 17:24:54,27.1,1,,Wi-Fi,-28,1106.4,53,31,47,13.19,13.05,12.94,2
2026/01/30 17:25:08,27.1,1,,Wi-Fi,-28,1224.0,52,30,48,12.77,12.96,12.91,2
2026/01/30 17:25:09,27.1,1,,Wi-Fi,-26,1336.8,52,30,48,12.77,12.96,12.91,2
2026/01/30 17:25:22,27.1,1,,Wi-Fi,-26,1324.8,52,30,48,12.5,12.9,12.89,2
2026/01/30 17:25:22,27.1,1,,Wi-Fi,-26,1106.4,52,30,48,12.5,12.9,12.89,2
2026/01/30 17:25:23,27.1,1,,Wi-Fi,-28,1072.8,52,30,48,12.5,12.9,12.89,2
2026/01/30 17:25:37,27.1,1,,Wi-Fi,-28,1317.6,52,30,48,12.45,12.87,12.88,2
2026/01/30 17:25:39,27.1,1,,Wi-Fi,-27,1216.8,52,30,48,12.45,12.87,12.88,2
2026/01/30 17:25:39,27.1,1,,Wi-Fi,-28,1077.6,52,30,48,12.45,12.87,12.88,2
2026/01/30 17:25:52,27.1,1,,Wi-Fi,-28,1046.4,52,30,48,12.47,12.86,12.88,3
2026/01/30 17:25:55,27.1,1,,Wi-Fi,-26,1372.8,52,30,48,12.47,12.86,12.88,2
2026/01/30 17:25:55,27.1,1,,Wi-Fi,-28,1094.4,52,30,48,12.47,12.86,12.88,2
2026/01/30 17:26:06,27.1,1,,Wi-Fi,-27,1207.2,52,30,48,12.45,12.83,12.87,2
2026/01/30 17:26:10,27.1,1,,Wi-Fi,-26,1164.0,52,30,48,12.45,12.83,12.87,2
2026/01/30 17:26:10,27.1,1,,Wi-Fi,-28,1185.6,52,30,48,12.45,12.83,12.87,2
2026/01/30 17:26:20,27.1,1,,Wi-Fi,-26,1315.2,52,30,48,12.45,12.82,12.87,2
2026/01/30 17:26:25,27.1,1,,Wi-Fi,-28,1192.8,52,30,48,12.49,12.82,12.87,2
2026/01/30 17:26:25,27.1,1,,Wi-Fi,-27,1303.2,52,30,48,12.49,12.82,12.87,2
2026/01/30 17:26:34,27.1,1,,Wi-Fi,-27,1094.4,52,30,48,12.48,12.81,12.86,2
2026/01/30 17:26:40,27.1,1,,Wi-Fi,-27,964.8,52,30,48,12.6,12.83,12.87,2
2026/01/30 17:26:40,27.1,1,,Wi-Fi,-27,1430.4,52,30,48,12.6,12.83,12.87,2
2026/01/30 17:26:49,27.1,1,,Wi-Fi,-27,1245.6,52,30,48,12.27,12.75,12.84,2
2026/01/30 17:26:54,27.1,1,,Wi-Fi,-26,1286.4,52,30,48,12.33,12.76,12.85,2
2026/01/30 17:26:55,27.1,1,,Wi-Fi,-27,1296.0,52,30,48,12.33,12.76,12.85,2
2026/01/30 17:26:55,27.1,1,,Wi-Fi,-26,1214.4,52,30,48,12.33,12.76,12.85,5
2026/01/30 17:27:03,27.1,1,,Wi-Fi,-27,1015.2,52,30,48,12.84,12.85,12.87,2
2026/01/30 17:27:10,27.1,1,,Wi-Fi,-28,1490.4,52,30,48,12.85,12.85,12.87,2
2026/01/30 17:27:11,27.1,1,,Wi-Fi,-28,1442.4,52,30,48,12.7,12.82,12.86,2
2026/01/30 17:27:11,27.1,1,,Wi-Fi,-28,1468.8,52,30,48,12.7,12.82,12.86,2
2026/01/30 17:27:17,27.1,1,,Wi-Fi,-26,1336.8,52,30,48,12.49,12.77,12.85,2
2026/01/30 17:27:25,27.1,1,,Wi-Fi,-26,1154.4,52,30,48,12.77,12.83,12.87,2
2026/01/30 17:27:26,27.1,1,,Wi-Fi,-28,1070.4,52,30,48,12.55,12.78,12.85,2
2026/01/30 17:27:26,27.1,1,,Wi-Fi,-26,1279.2,52,30,48,12.55,12.78,12.85,2
2026/01/30 17:27:32,27.1,1,,Wi-Fi,-28,1221.6,52,30,48,12.58,12.79,12.85,2
2026/01/30 17:27:41,27.1,1,,Wi-Fi,-27,1348.8,52,30,48,12.41,12.74,12.84,2
2026/01/30 17:27:42,27.1,1,,Wi-Fi,-26,1274.4,52,30,48,12.41,12.74,12.84,2
2026/01/30 17:27:42,27.1,1,,Wi-Fi,-27,1147.2,52,30,48,12.41,12.74,12.84,2
2026/01/30 17:27:46,27.1,1,,Wi-Fi,-26,962.4,52,30,48,12.38,12.73,12.83,3
2026/01/30 17:27:56,27.1,1,,Wi-Fi,-28,1233.6,52,30,48,12.01,12.64,12.8,2
2026/01/30 17:27:57,27.1,1,,Wi-Fi,-27,1240.8,52,30,48,12.01,12.64,12.8,2
2026/01/30 17:27:58,27.1,1,,Wi-Fi,-28,1032.0,52,30,48,12.01,12.64,12.8,2
2026/01/30 17:28:00,27.1,1,,Wi-Fi,-28,948.0,52,30,48,12.01,12.64,12.8,2
2026/01/30 17:28:13,27.1,1,,Wi-Fi,-27,1353.6,52,30,48,12.28,12.67,12.81,3
2026/01/30 17:28:15,27.1,1,,Wi-Fi,-26,1060.8,52,30,48,12.28,12.67,12.81,2
2026/01/30 17:28:16,27.1,1,,Wi-Fi,-27,1228.8,52,30,48,12.58,12.73,12.83,2
2026/01/30 17:28:17,27.1,1,,Wi-Fi,-28,1154.4,52,30,48,12.58,12.73,12.83,2
2026/01/30 17:28:30,27.1,1,,Wi-Fi,-28,1372.8,52,30,48,13.04,12.82,12.86,2
2026/01/30 17:28:32,27.1,1,,Wi-Fi,-28,1288.8,52,30,48,13.04,12.82,12.86,2
2026/01/30 17:28:33,27.1,1,,Wi-Fi,-28,988.8,52,30,48,13.04,12.82,12.86,2
2026/01/30 17:28:34,27.1,1,,Wi-Fi,-27,1372.8,52,30,48,13.04,12.82,12.86,2
2026/01/30 17:28:47,27.1,1,,Wi-Fi,-27,1579.2,52,30,48,13.0,12.83,12.86,2
2026/01/30 17:28:48,27.1,1,,Wi-Fi,-26,1257.6,52,30,48,13.0,12.83,12.86,2
2026/01/30 17:28:48,27.1,1,,Wi-Fi,-26,1264.8,52,30,48,13.0,12.83,12.86,2
2026/01/30 17:28:50,27.1,1,,Wi-Fi,-26,1389.6,52,30,48,13.0,12.83,12.86,2
2026/01/30 17:29:02,27.1,1,,Wi-Fi,-26,1233.6,52,30,48,13.52,12.97,12.9,2
2026/01/30 17:29:04,27.1,1,,Wi-Fi,-28,1560.0,52,30,48,13.52,12.97,12.9,2
2026/01/30 17:29:04,27.1,1,,Wi-Fi,-28,1214.4,52,30,48,13.52,12.97,12.9,2
2026/01/30 17:29:05,27.1,1,,Wi-Fi,-28,1274.4,52,30,48,13.52,12.97,12.9,2
2026/01/30 17:29:18,27.1,1,,Wi-Fi,-28,1192.8,53,30,47,13.87,13.08,12.94,2
2026/01/30 17:29:19,27.1,1,,Wi-Fi,-26,1444.8,52,30,48,13.87,13.08,12.94,2
2026/01/30 17:29:19,27.1,1,,Wi-Fi,-27,1188.0,52,30,48,13.87,13.08,12.94,2
2026/01/30 17:29:20,27.1,1,,Wi-Fi,-28,1334.4,52,30,48,13.64,13.05,12.93,2
2026/01/30 17:29:34,27.1,1,,Wi-Fi,-28,1425.6,52,30,48,13.24,12.98,12.91,2
2026/01/30 17:29:35,27.1,1,,Wi-Fi,-27,1444.8,52,30,48,13.24,12.98,12.91,2
2026/01/30 17:29:35,27.1,1,,Wi-Fi,-28,1264.8,52,30,48,13.24,12.98,12.91,2
2026/01/30 17:29:36,27.1,1,,Wi-Fi,-26,1173.6,52,30,48,13.38,13.01,12.92,2
2026/01/30 17:29:50,27.1,1,,Wi-Fi,-27,1387.2,52,30,48,13.7,13.09,12.95,2
2026/01/30 17:29:51,27.1,1,,Wi-Fi,-27,1180.8,52,30,48,13.8,13.13,12.96,2
2026/01/30 17:29:51,27.1,1,,Wi-Fi,-27,1296.0,52,30,48,13.8,13.13,12.96,2
2026/01/30 17:29:52,27.1,1,,Wi-Fi,-26,1166.4,52,30,48,13.8,13.13,12.96,2
2026/01/30 17:30:06,27.1,1,,Wi-Fi,-28,1279.2,52,31,48,13.41,13.07,12.95,2
2026/01/30 17:30:07,27.1,1,,Wi-Fi,-27,1416.0,52,32,48,13.41,13.07,12.95,2
2026/01/30 17:30:07,27.1,1,,Wi-Fi,-28,1329.6,52,32,48,13.41,13.07,12.95,2
2026/01/30 17:30:08,27.1,1,,Wi-Fi,-28,1401.6,52,32,48,13.41,13.07,12.95,2
2026/01/30 17:30:21,27.1,1,,Wi-Fi,-28,1264.8,52,32,48,13.12,13.02,12.93,2
2026/01/30 17:30:23,27.1,1,,Wi-Fi,-27,1255.2,52,32,48,13.12,13.02,12.93,2
2026/01/30 17:30:23,27.1,1,,Wi-Fi,-28,1428.0,52,31,48,13.12,13.02,12.93,3
2026/01/30 17:30:24,27.1,1,,Wi-Fi,-26,1303.2,52,31,48,13.12,13.02,12.93,2
2026/01/30 17:30:37,27.1,1,,Wi-Fi,-26,1512.0,52,31,48,13.66,13.13,12.97,2
2026/01/30 17:30:39,27.1,1,,Wi-Fi,-26,1003.2,52,31,48,13.66,13.13,12.97,2
2026/01/30 17:30:39,27.1,1,,Wi-Fi,-27,1346.4,53,31,47,13.66,13.13,12.97,2
2026/01/30 17:30:40,27.1,1,,Wi-Fi,-28,1216.8,53,32,47,13.66,13.13,12.97,2
2026/01/30 17:30:54,27.1,1,,Wi-Fi,-27,1420.8,56,34,44,14.75,13.4,13.06,2
2026/01/30 17:30:55,27.1,1,,Wi-Fi,-27,1216.8,56,34,44,14.75,13.4,13.06,2
2026/01/30 17:30:55,27.1,1,,Wi-Fi,-27,1279.2,56,34,44,14.75,13.4,13.06,2
2026/01/30 17:30:56,27.1,1,,Wi-Fi,-26,1092.0,56,34,44,14.85,13.45,13.08,2
2026/01/30 17:31:09,27.1,1,,Wi-Fi,-27,1260.0,55,33,45,14.73,13.47,13.09,2
2026/01/30 17:31:10,27.1,1,,Wi-Fi,-27,1264.8,55,33,45,14.73,13.47,13.09,2
2026/01/30 17:31:11,27.1,1,,Wi-Fi,-28,1610.4,55,33,45,14.43,13.43,13.08,2
2026/01/30 17:31:12,27.1,1,,Wi-Fi,-28,1096.8,55,33,45,14.43,13.43,13.08,2
2026/01/30 17:31:26,27.1,1,,Wi-Fi,-27,1276.8,55,33,45,13.88,13.35,13.06,2
2026/01/30 17:31:27,27.1,1,,Wi-Fi,-27,1240.8,55,33,45,13.88,13.35,13.06,2
2026/01/30 17:31:28,27.1,1,,Wi-Fi,-27,1202.4,55,33,45,13.88,13.35,13.06,2
2026/01/30 17:31:29,27.1,1,,Wi-Fi,-28,1404.0,55,33,45,13.88,13.35,13.06,2
2026/01/30 17:31:42,27.1,1,,Wi-Fi,-27,1171.2,55,33,45,13.58,13.32,13.05,2
2026/01/30 17:31:43,27.1,1,,Wi-Fi,-27,1341.6,55,33,45,13.58,13.32,13.05,3
2026/01/30 17:31:43,27.1,1,,Wi-Fi,-26,1274.4,55,32,45,13.58,13.32,13.05,2
2026/01/30 17:31:44,27.1,1,,Wi-Fi,-26,1375.2,55,32,45,13.58,13.32,13.05,2
2026/01/30 17:31:57,27.1,1,,Wi-Fi,-28,1382.4,54,32,46,13.14,13.24,13.03,2
2026/01/30 17:31:58,27.1,1,,Wi-Fi,-26,1603.2,54,32,46,13.14,13.24,13.03,2
2026/01/30 17:31:58,27.1,1,,Wi-Fi,-27,1111.2,54,32,46,13.14,13.24,13.03,3
2026/01/30 17:31:59,27.1,1,,Wi-Fi,-27,1564.8,54,32,46,13.14,13.24,13.03,2
2026/01/30 17:32:12,27.1,1,,Wi-Fi,-28,1588.8,54,32,46,13.05,13.21,13.02,2
2026/01/30 17:32:13,27.1,1,,Wi-Fi,-26,1389.6,54,32,46,13.05,13.21,13.02,2
2026/01/30 17:32:13,27.1,1,,Wi-Fi,-26,1536.0,54,32,46,13.05,13.21,13.02,2
2026/01/30 17:32:14,27.1,1,,Wi-Fi,-27,1360.8,54,32,46,13.05,13.21,13.02,2
2026/01/30 17:32:28,27.1,1,,Wi-Fi,-28,1123.2,54,32,46,14.02,13.42,13.1,2
2026/01/30 17:32:29,27.1,1,,Wi-Fi,-26,1512.0,54,32,46,14.02,13.42,13.1,2
2026/01/30 17:32:29,27.1,1,,Wi-Fi,-27,1456.8,54,32,46,14.02,13.42,13.1,2
2026/01/30 17:32:30,27.1,1,,Wi-Fi,-26,1056.0,54,32,46,14.02,13.42,13.1,2
2026/01/30 17:32:44,27.1,1,,Wi-Fi,-27,1017.6,54,32,46,13.83,13.41,13.1,2
2026/01/30 17:32:45,27.1,1,,Wi-Fi,-27,1423.2,54,32,46,13.83,13.41,13.1,2
2026/01/30 17:32:45,27.1,1,,Wi-Fi,-26,1252.8,54,32,46,13.83,13.41,13.1,2
2026/01/30 17:32:46,27.1,1,,Wi-Fi,-27,1507.2,54,32,46,13.92,13.43,13.11,2
2026/01/30 17:33:00,27.1,1,,Wi-Fi,-26,1584.0,54,32,46,13.47,13.35,13.08,2
2026/01/30 17:33:01,27.1,1,,Wi-Fi,-26,1346.4,54,32,46,13.68,13.4,13.1,2
2026/01/30 17:33:01,27.1,1,,Wi-Fi,-28,1377.6,54,32,46,13.68,13.4,13.1,2
2026/01/30 17:33:02,27.1,1,,Wi-Fi,-28,1185.6,54,32,46,13.68,13.4,13.1,2
2026/01/30 17:33:15,27.1,1,,Wi-Fi,-27,1358.4,54,32,46,13.73,13.42,13.11,2
2026/01/30 17:33:16,27.1,1,,Wi-Fi,-26,1329.6,54,32,46,13.75,13.43,13.11,2
2026/01/30 17:33:16,27.1,1,,Wi-Fi,-27,1488.0,54,32,46,13.75,13.43,13.11,2
2026/01/30 17:33:17,27.1,1,,Wi-Fi,-28,1382.4,54,32,46,13.75,13.43,13.11,2
2026/01/30 17:33:32,27.1,1,,Wi-Fi,-27,1274.4,54,32,46,13.22,13.32,13.08,2
2026/01/30 17:33:33,27.1,1,,Wi-Fi,-26,1231.2,54,32,46,13.22,13.32,13.08,2
2026/01/30 17:33:33,27.1,1,,Wi-Fi,-28,1569.6,54,32,46,13.22,13.32,13.08,2
2026/01/30 17:33:34,27.1,1,,Wi-Fi,-27,1135.2,54,32,46,13.22,13.32,13.08,2
2026/01/30 17:33:48,27.1,1,,Wi-Fi,-28,1106.4,54,32,46,13.3,13.34,13.09,2
2026/01/30 17:33:49,27.1,1,,Wi-Fi,-27,1370.4,54,32,46,13.3,13.34,13.09,2
2026/01/30 17:33:49,27.1,1,,Wi-Fi,-28,1384.8,54,32,46,13.3,13.34,13.09,2
2026/01/30 17:33:50,27.1,1,,Wi-Fi,-27,1327.2,54,32,46,13.3,13.34,13.09,2
2026/01/30 17:34:03,27.1,1,,Wi-Fi,-26,1336.8,54,32,46,13.36,13.35,13.1,2
2026/01/30 17:34:04,27.1,1,,Wi-Fi,-28,1209.6,54,32,46,13.36,13.35,13.1,2
2026/01/30 17:34:04,27.1,1,,Wi-Fi,-27,1360.8,54,32,46,13.36,13.35,13.1,2
2026/01/30 17:34:04,27.1,1,,Wi-Fi,-26,1344.0,54,32,46,13.36,13.35,13.1,2
2026/01/30 17:34:19,27.1,1,,Wi-Fi,-27,1197.6,54,32,46,13.27,13.34,13.1,2
2026/01/30 17:34:19,27.1,1,,Wi-Fi,-28,1281.6,54,32,46,13.27,13.34,13.1,2
2026/01/30 17:34:21,27.1,1,,Wi-Fi,-26,1135.2,54,32,46,13.4,13.36,13.11,2
2026/01/30 17:34:21,27.1,1,,Wi-Fi,-26,1356.0,54,32,46,13.4,13.36,13.11,2
2026/01/30 17:34:35,27.1,1,,Wi-Fi,-26,1065.6,54,32,46,13.03,13.29,13.09,2
2026/01/30 17:34:35,27.1,1,,Wi-Fi,-27,1123.2,54,32,46,13.03,13.29,13.09,2
2026/01/30 17:34:37,27.1,1,,Wi-Fi,-26,1365.6,54,32,46,13.03,13.28,13.09,2
2026/01/30 17:34:37,27.1,1,,Wi-Fi,-28,1250.4,54,32,46,13.03,13.28,13.09,2
2026/01/30 17:34:49,27.1,1,,Wi-Fi,-28,1140.0,54,32,46,12.93,13.25,13.08,2
2026/01/30 17:34:52,27.1,1,,Wi-Fi,-28,1324.8,54,32,46,12.78,13.22,13.07,2
2026/01/30 17:34:53,27.1,1,,Wi-Fi,-27,1293.6,54,32,46,12.78,13.22,13.07,2
2026/01/30 17:34:53,27.1,1,,Wi-Fi,-28,1351.2,54,32,46,12.78,13.22,13.07,2
2026/01/30 17:35:03,27.1,1,,Wi-Fi,-26,955.2,54,32,46,12.75,13.19,13.06,2
2026/01/30 17:35:08,27.1,1,,Wi-Fi,-26,1099.2,54,32,46,12.53,13.14,13.05,2
2026/01/30 17:35:09,27.1,1,,Wi-Fi,-26,1341.6,54,32,46,12.53,13.14,13.05,2
2026/01/30 17:35:09,27.1,1,,Wi-Fi,-28,1202.4,54,32,46,12.53,13.14,13.05,2
2026/01/30 17:35:17,27.1,1,,Wi-Fi,-26,1418.4,54,32,46,12.75,13.17,13.06,2
2026/01/30 17:35:23,27.1,1,,Wi-Fi,-28,1305.6,54,32,46,12.52,13.12,13.04,2
2026/01/30 17:35:25,27.1,1,,Wi-Fi,-27,1089.6,54,32,46,12.52,13.12,13.04,2
2026/01/30 17:35:25,27.1,1,,Wi-Fi,-27,1392.0,54,32,46,12.52,13.12,13.04,2
2026/01/30 17:35:31,27.1,1,,Wi-Fi,-26,1286.4,54,32,46,12.8,13.16,13.06,2
2026/01/30 17:35:39,27.1,1,,Wi-Fi,-27,1197.6,54,32,46,12.9,13.17,13.06,2
2026/01/30 17:35:40,27.1,1,,Wi-Fi,-26,1557.6,54,32,46,12.9,13.17,13.06,2
2026/01/30 17:35:41,27.1,1,,Wi-Fi,-26,1298.4,54,32,46,12.9,13.17,13.06,2
2026/01/30 17:35:45,27.1,1,,Wi-Fi,-28,1231.2,54,32,46,13.14,13.22,13.08,4
2026/01/30 17:35:55,27.1,1,,Wi-Fi,-27,1329.6,54,32,46,12.96,13.18,13.06,2
2026/01/30 17:35:56,27.1,1,,Wi-Fi,-27,1461.6,54,32,46,13.45,13.28,13.1,2
2026/01/30 17:35:57,27.1,1,,Wi-Fi,-26,1149.6,54,32,46,13.45,13.28,13.1,6
2026/01/30 17:35:59,27.1,1,,Wi-Fi,-26,1183.2,54,32,46,13.45,13.28,13.1,2
2026/01/30 17:36:11,27.1,1,,Wi-Fi,-28,1231.2,54,27,46,13.11,13.21,13.08,2
2026/01/30 17:36:12,27.1,1,,Wi-Fi,-27,1492.8,54,27,46,13.11,13.21,13.08,2
2026/01/30 17:36:13,27.1,1,,Wi-Fi,-28,1317.6,54,27,46,13.11,13.21,13.08,2
2026/01/30 17:36:14,27.1,1,,Wi-Fi,-28,1101.6,54,27,46,13.11,13.21,13.08,2
2026/01/30 17:36:28,27.1,1,,Wi-Fi,-28,1274.4,54,27,46,12.79,13.14,13.06,2
2026/01/30 17:36:29,27.1,1,,Wi-Fi,-28,1274.4,54,27,46,12.79,13.14,13.06,2
2026/01/30 17:36:31,27.1,1,,Wi-Fi,-28,1353.6,54,27,46,12.79,13.14,13.06,2
2026/01/30 17:36:32,27.1,1,,Wi-Fi,-27,1317.6,54,27,46,13.04,13.18,13.07,2
2026/01/30 17:36:43,27.1,1,,Wi-Fi,-27,1389.6,54,27,46,13.25,13.23,13.09,2
2026/01/30 17:36:45,27.1,1,,Wi-Fi,-28,1507.2,54,27,46,13.25,13.23,13.09,2
2026/01/30 17:36:45,27.1,1,,Wi-Fi,-27,1456.8,54,27,46,13.25,13.23,13.09,2
2026/01/30 17:36:46,27.1,1,,Wi-Fi,-28,1156.8,54,27,46,13.07,13.19,13.08,2
